-6.601723275666394886e-02
-2.353355207158966678e-01
1.000203347942712623e-01
-2.837842744180824606e-01
-6.228297584517920871e-02
1.231691349822100351e-01
-2.421352633689113909e-01
-1.074049614772852601e-01
3.857454262093107378e-03
-2.422427290874745731e-02
-3.117716365468903295e-01
1.772193398612323390e-01
3.534581271196025609e-01
1.579548009595642954e-01
-1.109590382738396552e-01
-1.504199171930281631e-01
2.441334837831999338e-01
3.308891206787353267e-01
2.059712482641586628e-01
-1.655813497098273801e-01
1.869270938523921455e-01
5.000727505669969597e-01
-1.263192813327005948e-01
-2.672417847945873781e-01
-3.205130497068062884e-02
3.330106378224972907e-01
2.643638850322308498e-01
-1.171091494046466869e-01
3.407641377743396705e-01
8.513493974901954753e-02
-1.261500508064405945e-02
3.295590328115912127e-01
3.571440128328884356e-02
1.767562958000785112e-01
1.677932813796112754e-01
2.372449607923142190e-01
2.432823387135549797e-01
2.000936774358392789e-01
-2.268517076316140524e-01
2.723274341032625445e-01
6.136533150589870145e-01
3.126134382282552138e-01
4.594136491531813915e-03
2.224803433200728264e-01
5.289465113415937614e-01
6.287659515256331655e-02
-2.265547296629682739e-01
-6.488805212528835353e-01
-1.290518326663551152e-01
2.582693099838523354e-01
-4.651603969691258111e-01
2.729219157608507584e-02
1.755698203981924665e-01
1.382870668112406998e-03
-3.041022304292610029e-02
-1.959791684308532789e-01
2.688599528485247775e-02
-3.885687634969570703e-01
-3.961170151195269051e-01
-1.353160595998117444e-01
-4.863310007373340405e-01
-3.729961309246603851e-01
-2.913681728859626729e-02
-3.087299816823887433e-01
-2.345380586739337636e-01
-2.223214726282177478e-01
4.291927573054766798e-01
-3.552893181998187377e-01
-5.462554979646803144e-01
-1.846254145580809858e-01
-3.422885960350874890e-01
-2.515599776073734750e-01
-9.072469002562573437e-02
-2.815434291656285226e-01
1.661616289271667102e-01
-7.436555923415173741e-02
4.295298393451388863e-01
1.887658853274933324e-01
5.707998027046027323e-01
1.798321808514876385e-01
-5.993247632599987829e-02
-3.328069885479702922e-02
4.218861650111896400e-02
1.473270288445354959e-01
-1.448114229967328859e-01
1.636752882597251046e-01
3.974551415056755133e-01
-5.503896896263987815e-02
